dataset,dataset_size,model,architecture,optimizer,learning_rate,batch_size,param_count,param_count_log10,learning_rate_log10,batch_size_log10,gradient_norm_log10,ntk_trace_proxy_log10,initial_loss_log10,T_conv,patience_P,min_delta,max_epochs,val_loss_prefix
STL10,5000,ViT,Transformer,Adam,0.001,16,85806346,7.933519408,-3,1.204119983,1.199312463,2.398624919,0.384045043,20,5,0.0005,60,"[2.443597360262795, 2.1635340830636403, 2.1775803793044317, 2.0386727972636147, 2.0402564283401246, 2.038113486199152, 2.007646015712193, 2.0104774388055953, 1.9891353126556155, 1.9823196255971516, 2.01685769406576, 2.0253968901104398, 1.9818488359451294, 1.9481415616141424, 1.9348727786351765, 2.004169783894978, 2.129824574031527, 2.0831779506471424, 2.1917737211499895, 2.019420145049928]"
STL10,5000,ViT,Transformer,Adam,0.002,4,85806346,7.933519408,-2.698970004,0.602059991,1.281410221,2.562820437,0.380348952,15,5,0.0005,60,"[2.140163348197937, 2.1543822236061096, 2.0775060987472536, 2.0590820293426515, 2.060526819705963, 1.9689132528305053, 2.0813077416419983, 1.9884249897003174, 1.9860782465934754, 1.9610708930492402, 2.0305979442596436, 1.9823204112052917, NaN, NaN, NaN]"
STL10,5000,ViT,Transformer,Adam,0.002,8,85806346,7.933519408,-2.698970004,0.903089987,1.352774735,2.705549451,0.38730551,13,5,0.0005,60,"[2.1568176460266115, 2.0230395488739012, 2.000012783050537, 1.9185591764450074, 1.908360025405884, 1.9837421846389771, 1.958092405319214, 1.9030289373397826, 1.939242341041565, 1.9075022478103638, 1.914204348564148, 1.9259298963546754, 1.9086059656143188]"
STL10,5000,ViT,Transformer,Adam,0.002,16,85806346,7.933519408,-2.698970004,1.204119983,1.054154816,2.108309662,0.370610956,9,5,0.0005,60,"[2.29309278253525, 2.2087948208763484, 2.1971276998519897, 2.064812656432863, 2.083448712787931, 2.072150964585562, 2.360838434052846, 2.0948559026869518, 2.0883368442928982]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.001,32,5543716,6.743800974,-3,1.505149978,0.617217866,1.234435692,0.670180654,17,5,0.0001,120,"[4.003821988456165, 3.734499400416121, 3.50694585303529, 3.381351616435919, 3.2332291206993613, 3.154180979957215, 3.0006562399026304, 2.934534201606775, 2.844134076334798, 2.737695054124339, 2.7076226602347133, 2.6797509917055073, 2.7296457671509766, 2.7359322423752124, 2.7871146064977674, 2.9337330519581757, 3.169940426326788]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.001,48,5543716,6.743800974,-3,1.681241237,0.608331802,1.216663554,0.664037405,18,5,0.0001,120,"[4.069063855130136, 3.7077803235304985, 3.5240247397901907, 3.371436159006146, 3.256566989935186, 3.0791353905600225, 2.9956601841027655, 2.8783924784956936, 2.8708114772322073, 2.782058208182668, 2.721039171424209, 2.65977325222709, 2.6293928035708705, 2.6434900150344705, 2.7067841645062827, 2.803284106072056, 2.918673439459367, 3.151099742884841]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.001,64,5543716,6.743800974,-3,1.806179974,0.593004938,1.186009895,0.669410489,17,5,0.0001,120,"[4.03952983989837, 3.703196833847435, 3.522494761047849, 3.3607572749921473, 3.2529948653688856, 3.031457767365085, 2.946951412091589, 2.868346821730304, 2.842441557319301, 2.7847270813717206, 2.7468689596577054, 2.6772786872402117, 2.7222572147466573, 2.734184779938619, 2.835249729217238, 2.8810875962494285, 2.9865206100378825]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.002,32,5543716,6.743800974,-2.698970004,1.505149978,0.690456815,1.380913598,0.668666448,20,5,0.0001,120,"[4.0715461074353785, 3.753092220416084, 3.5796521212727117, 3.4274265476689934, 3.3707531953391174, 3.2462031163346654, 3.1702632393699863, 3.1146639117036763, 3.0525381351812197, 3.0337712932318546, 2.9439487853370157, 2.9470435582791654, 2.8637215535099894, 2.87573002778684, 2.8522840342201743, 2.8811232464762924, 2.924260748841892, 3.020686634813254, 3.083205730389482, 3.188108829263681]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.002,48,5543716,6.743800974,-2.698970004,1.681241237,0.656458352,1.312916682,0.670797677,25,5,0.0001,120,"[4.263105823662863, 3.924285117518959, 3.716995803933395, 3.614132738569707, 3.5298813416056656, 3.4261306552795703, 3.6503670569241904, 3.547007126100896, 3.5839733552704587, 3.3535298719360496, 3.3690856472727213, 3.3308041780188895, 3.2210010934674567, 3.1907138448012504, 3.195086984543139, 3.170277070770994, 3.181895836688685, 3.1549401500008325, 3.152739974300257, 3.1450815006876676]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.002,64,5543716,6.743800974,-2.698970004,1.806179974,0.630371709,1.260743398,0.670756664,13,5,0.0001,120,"[4.328688503071001, 4.372792647902373, 4.325421861782195, 4.302547770700637, 4.147069879398225, 4.057241249995626, 4.065749519190211, 3.9960648633871867, 4.044500600000855, 4.340924193145363, 4.3387876042894495, 4.215607105546696, 4.169452899580548]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.003,32,5543716,6.743800974,-2.522878745,1.505149978,0.650277853,1.300555713,0.664073223,25,5,0.0001,120,"[4.198785811567459, 4.037764201910732, 3.7405505873524723, 3.6389145858752463, 3.4733732119916727, 3.379050611307065, 3.3436283493956056, 3.314894819411988, 3.2358965805163398, 3.2068590995983577, 3.2878080503628277, 3.1736537176199233, 3.118279119650015, 3.127834308642549, 3.102302806445966, 3.1118722853188316, 3.0605779212122908, 3.0759961825971023, 3.0366674398842712, 3.017778275492854]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.003,48,5543716,6.743800974,-2.522878745,1.681241237,0.628428641,1.256857283,0.670790032,19,5,0.0001,120,"[4.340037439428448, 4.262664715068762, 4.259425956096376, 4.271674710597718, 4.3489723753130605, 4.317129246926194, 4.299059826791572, 4.243122594778618, 4.3743184240240796, 4.360011452122738, 4.346763489919416, 4.341021159048856, 4.237244510194332, 4.1074572328175085, 4.377304873398046, 4.295625533783835, 4.618064811925569, 4.390677707617363, 4.346950432900607]"
CIFAR100,50000,DeiT-Tiny,Transformer,AdamW,0.003,64,5543716,6.743800974,-2.522878745,1.806179974,0.676079805,1.352159582,0.665817188,25,5,0.0001,120,"[4.135520963911798, 3.9808402471481616, 3.742054286276459, 3.6522076448817162, 3.510281163416091, 3.4321364490849198, 3.39304420295035, 3.325763169367602, 3.2350292539900276, 3.2302440275811843, 3.1474514812420886, 3.1420282224181353, 3.0775790153794986, 3.0584156209496176, 3.03671833663989, 3.2378343761346904, 3.04803059359265, 3.113917116906233, 3.041770282065033, 2.943108292901592]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.001,32,5543716,6.743800974,-3,1.505149978,0.616938197,1.23387638,0.670213181,18,5,0.0001,120,"[4.014965885363448, 3.725883798477368, 3.5056061500939317, 3.3738373834104203, 3.2366162504251013, 3.1348116481646944, 2.992977156044957, 2.8610653214561292, 2.815551565097163, 2.762218987598968, 2.705197905580076, 2.652034371424788, 2.6112767313235103, 2.738893824263503, 2.7586670805471014, 2.841320815177771, 2.881490246175577, 3.1395842438688675]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.001,48,5543716,6.743800974,-3,1.681241237,0.685266707,1.370533406,0.667349451,16,5,0.0001,120,"[4.087327431263536, 3.7186538648377194, 3.4946738966344078, 3.3626419676547985, 3.298906598935287, 3.1760334227073708, 3.047727735419022, 2.927754380486228, 2.8179523043655323, 2.7651946875467255, 2.752706661749114, 2.813626223203668, 2.756388992784126, 2.80642010720723, 2.8245069609874744, 2.9328189512188927]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.001,64,5543716,6.743800974,-3,1.806179974,0.580866373,1.161732724,0.660260336,18,5,0.0001,120,"[4.042844331947861, 3.733809282825251, 3.5837506746790213, 3.3756095953048413, 3.2062037492253976, 3.1051393921967523, 3.0019152802266893, 2.9167794558652647, 2.781824578145507, 2.7977938424250124, 2.7110533243531636, 2.6554103945470917, 2.6269421015575434, 2.671665645708704, 2.711086519204887, 2.8117551302454276, 2.9111002266027364, 3.0550845079361255]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.002,32,5543716,6.743800974,-2.698970004,1.505149978,0.570122191,1.140244374,0.6678911,17,5,0.0001,120,"[4.055433955055456, 3.781967061777084, 3.609412197868664, 3.4659482442532865, 3.4053358247104923, 3.367300581246519, 3.2930535142794968, 3.238670368925832, 3.1420832838113317, 3.098993688345717, 3.0925438365997215, 3.0441432623817515, 3.0520220366529762, 3.0509831928216613, 3.077308317342886, 3.0791282021580413, 3.1269330346165374]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.002,48,5543716,6.743800974,-2.698970004,1.681241237,0.657644921,1.315289861,0.666747535,22,5,0.0001,120,"[4.168923971185274, 3.9821288574255256, 3.678392953279486, 3.59562337455567, 3.3969881728505404, 3.325822221035022, 3.2534478714591577, 3.255363835102063, 3.1408838860726243, 3.1419678783873053, 3.083456591555947, 3.064598413175373, 3.0042551522049608, 2.934034070329803, 2.9422412808431964, 3.0001520928013266, 2.92562347622009, 2.972370633097927, 3.0025201539673874, 3.0762871577979274]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.002,64,5543716,6.743800974,-2.698970004,1.806179974,0.610983357,1.221966757,0.670288271,18,5,0.0001,120,"[4.04201814019756, 3.7519114883082687, 3.5582806092159003, 3.4505541157570616, 3.3191006912547314, 3.2011069583285385, 3.1117131694866593, 3.011076208892142, 2.932140695061653, 2.848077411104919, 2.8208135070314833, 2.7302035708336314, 2.699970901392068, 2.7269466545931094, 2.7556305630191877, 2.792562761124532, 2.89527037037406, 2.9781590434396343]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.003,32,5543716,6.743800974,-2.522878745,1.505149978,0.57340251,1.14680504,0.667351812,18,5,0.0001,120,"[4.231454749457752, 3.9414523226765397, 3.8406899295295007, 3.713793903113173, 3.6120050357172664, 3.6240137689791547, 4.363253220201681, 3.4403684840034754, 3.436861761842673, 3.3609386046473593, 3.39529613184091, 3.2954362627035514, 3.18873038764198, 3.3559379341503304, 3.295258776448405, 3.28826308021911, 3.2140897249642273, 3.2600014704865767]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.003,48,5543716,6.743800974,-2.522878745,1.681241237,0.58736907,1.174738141,0.665491181,23,5,0.0001,120,"[4.30515638949198, 3.8991342389412473, 3.762307510421607, 3.5984983375768342, 3.4762582413887864, 3.3333736675207697, 3.3640746123482734, 3.2305644482516787, 3.166308347117958, 3.1807684225328803, 3.1355468781941247, 3.10185664578488, 3.136605582168798, 3.063549192328202, 3.0358447800412702, 3.003030311547968, 2.9910012945604096, 2.9823777116656873, 3.020840886677281, 3.0613716926300927]"
CIFAR100,50000,DeiT-Tiny,Transformer,Adam,0.003,64,5543716,6.743800974,-2.522878745,1.806179974,0.571822358,1.143644713,0.663187003,21,5,0.0001,120,"[4.327185011213752, 4.051865636922751, 3.8671443462371826, 3.696185878887298, 3.541660775044921, 3.4943129545564107, 3.4050759919889413, 3.337861840132695, 3.259989029282977, 3.1975211337873133, 3.139968200853676, 3.100564525385571, 3.0940401508549975, 3.1263209604153968, 3.0919143196883474, 2.9996046913657217, 3.035245600779345, 3.048476753720812, 3.0442826520105837, 3.0512988795140745]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.001,32,5563016,6.745310309,-3,1.505149978,0.621372855,1.242745708,0.731484315,17,5,0.0001,120,"[4.77045470199585, 4.405771776580811, 4.228205093765259, 4.077658479690552, 3.9230173072814942, 3.8124838439941406, 3.7611735904693604, 3.649090951538086, 3.5972143215179444, 3.5572270874023437, 3.535995002746582, 3.494905863571167, 3.5974201656341553, 3.681749621582031, 3.799130150604248, 3.907778660583496, 4.161288053512573]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.001,48,5563016,6.745310309,-3,1.681241237,0.581139615,1.162279203,0.72556191,20,5,0.0001,120,"[5.051631964082055, 4.8268037631357315, 4.5969467963532, 4.475156647981786, 4.306471590801395, 4.200916380619259, 4.126805177409586, 4.066209606701236, 4.012405103916745, 3.935583809868609, 3.872475664106776, 3.8966407712986717, 3.8274613587404613, 3.8616492233688025, 3.8081308629015367, 3.8708901113743406, 3.9751613849072718, 4.175646745901314, 4.343025136622879, 4.728912507887367]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.001,64,5563016,6.745310309,-3,1.806179974,0.703978956,1.407957885,0.728667777,19,5,0.0001,120,"[5.067946910858154, 4.669817855944649, 4.342945699112865, 4.212270678041842, 4.076469325409911, 4.03895506538903, 3.9139911755205343, 3.8476759907536615, 3.773935394165234, 3.6816664717067926, 3.6165295043311563, 3.6007630268986612, 3.5895886824915584, 3.574792388148201, 3.681149524621689, 3.836150966132411, 4.076554133107487, 4.259108092457342, 4.6048290676202255]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.002,32,5563016,6.745310309,-2.698970004,1.505149978,0.578559342,1.157118693,0.727266152,34,5,0.0001,120,"[5.295144831085205, 5.302789405059815, 5.301229171752929, 5.139721472930908, 5.1381644470214844, 5.114670362854004, 5.0778330795288085, 5.03074501953125, 4.930143125152588, 4.955061826324463, 4.964232402801514, 4.958862277221679, 5.02105560836792, 4.890477571105957, 4.976041944885254, 4.926474038696289, 4.886055492401123, 4.824427515411377, 4.813362149047852, 4.804996699523926]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.002,48,5563016,6.745310309,-2.698970004,1.681241237,0.646474012,1.292948005,0.728854909,16,5,0.0001,120,"[5.30173537142271, 5.127724027748016, 5.1801493642427365, 5.031127303052577, 5.152949312608019, 5.050228376182721, 4.955544656986813, 5.008477058913782, 4.907689976177627, 4.884019273076412, 4.8727469535754455, 5.115281321161943, 4.905306925876535, 5.0015360194144485, 4.89426791010429, 4.888036907433892]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.002,64,5563016,6.745310309,-2.698970004,1.806179974,0.534937859,1.069875691,0.719989893,12,5,0.0001,120,"[5.292570385308311, 5.084383649186204, 5.025780143067479, 5.0076333280569445, 4.912204180281764, 4.965332537032545, 4.8412942124631835, 5.103528210149405, 4.842542445697723, 5.008408436759973, 5.030757031120812, 4.89995048449824]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.003,32,5563016,6.745310309,-2.522878745,1.505149978,0.607472532,1.214945097,0.729401535,13,5,0.0001,120,"[5.290595500183105, 5.3029916435241695, 5.144469921875, 4.969775761413574, 4.944303498840332, 5.130682438659668, 4.958329222106934, 4.920695333099365, 4.935946406555176, 5.120224655151367, 5.034075240325928, 14.466123809814453, NaN]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.003,48,5563016,6.745310309,-2.522878745,1.681241237,0.691317605,1.382635192,0.727365598,17,5,0.0001,120,"[5.146385602242083, 5.061908280534996, 5.0953903106762635, 4.974171152503656, 4.884611286419473, 4.884607162978724, 4.882422183057387, 4.856183209865213, 4.825191126167059, 4.851491942966013, 4.829408671930254, 4.811814823882472, 4.886888601225343, 4.855951925547575, 4.835995038350423, 4.9352188762143365, 4.892746108899013]"
TinyImageNet,100000,DeiT-Tiny,Transformer,AdamW,0.003,64,5563016,6.745310309,-2.522878745,1.806179974,0.645898178,1.291796398,0.725679,11,5,0.0001,120,"[5.293064944660321, 5.098317926303267, 5.084182542733872, 5.005401832227128, 5.022759973812408, 4.996820256352044, 5.029066996833387, 5.077186957715799, 5.098306022132166, 5.1983560586508855, 5.045877173304938]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.001,32,5563016,6.745310309,-3,1.505149978,0.599945561,1.199891127,0.725113666,18,5,0.0001,120,"[4.891667118835449, 4.545510180282593, 4.312782318496704, 4.1979820251464846, 4.058029334640503, 3.9994357341766356, 3.928985888290405, 3.8026550018310545, 3.6864159435272215, 3.6282542472839356, 3.5734284740447997, 3.545356537246704, 3.5372278491973876, 3.588422601699829, 3.641389063644409, 3.7213736362457275, 3.9241343475341797, 4.122731080245972]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.001,48,5563016,6.745310309,-3,1.681241237,0.693984816,1.387969652,0.72757303,16,5,0.0001,120,"[4.903432634522875, 4.458673375973598, 4.286442430185185, 4.119641042727647, 4.013025497075179, 3.9032134992613208, 3.800008559398514, 3.683007287750427, 3.579112816199982, 3.5107313774758393, 3.483833955060378, 3.5461640397993497, 3.553115150053724, 3.607712826854605, 3.7907163056252386, 3.99128353224098]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.001,64,5563016,6.745310309,-3,1.806179974,0.749996158,1.499992239,0.727754433,16,5,0.0001,120,"[4.751660679095089, 4.407810034462438, 4.226470662382083, 4.052038659683813, 3.884488041789387, 3.6735237657833406, 3.549583345175551, 3.4312349462661498, 3.384024933885081, 3.354092013721649, 3.327329630288072, 3.3812939069522456, 3.4801892967650683, 3.603074802758214, 3.806233070148066, 3.8800646215201184]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.002,32,5563016,6.745310309,-2.698970004,1.505149978,0.678449865,1.35689976,0.726387727,18,5,0.0001,120,"[4.964248210906982, 4.715425013732911, 4.49765788230896, 4.418470748138428, 4.318778590011597, 4.243187338638306, 4.284662565994263, 4.279869939804077, 4.217113219451904, 4.192217121505737, 4.127650381469727, 4.139505313491822, 4.071143776321411, 4.081390082550048, 4.091751588439942, 4.079936711502075, 4.0951239917755125, 4.072135112380981]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.002,48,5563016,6.745310309,-2.698970004,1.681241237,0.648558613,1.297117185,0.72690663,27,5,0.0001,120,"[5.121953129482498, 5.034988580561942, 4.901409494505226, 4.686359453544342, 4.552094296013994, 4.391273092022903, 4.302663402305805, 4.2708252156667, 4.193382902968701, 4.1197559158864925, 4.1407604417640815, 4.006215687278363, 3.987344816148424, 3.92672522919927, 5.357705356405793, 3.920402641204907, 3.904448766502545, 3.860939011013479, 3.8344476851913853, 3.8463815973817015]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.002,64,5563016,6.745310309,-2.698970004,1.806179974,0.699100037,1.398200066,0.728057674,22,5,0.0001,120,"[5.163938761519167, 4.9231669590496026, 4.771689478962566, 4.873404330719774, 4.632670719402666, 4.492561352519562, 4.536059076412798, 4.397472940694791, 4.375461286630112, 4.318185021702093, 4.2807459099985925, 4.268446296929551, 4.315159732922197, 4.541572636308762, 4.318663063140723, 4.33576825860971, 4.243892263680602, 4.3442834497640685, 4.285248478380636, 4.267876201544326]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.003,32,5563016,6.745310309,-2.522878745,1.505149978,0.626616302,1.253232602,0.72140281,21,5,0.0001,120,"[5.191724404144287, 5.042247263336182, 5.004947886657715, 4.918167774200439, 5.1248548828125, 4.925484489440918, 5.019139725494385, 4.855580417633057, 4.869987682342529, 4.9194015022277835, 4.9356355964660645, 4.90032395324707, 4.807106102752686, 4.794693312835693, 4.839807443237305, 4.757278737640381, 4.76187220916748, 4.876176103210449, 4.836108224487305, 4.839217792510986]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.003,48,5563016,6.745310309,-2.522878745,1.681241237,0.62655974,1.253119447,0.725846674,12,5,0.0001,120,"[5.303788131375393, 5.302643914302762, 5.142877750259509, 5.139200749157144, 5.115681673411271, 5.087209401942557, 5.044707892895889, 5.055206538961945, 5.1567743813677085, 5.045365231786128, 5.1777843113997575, 5.113749167902006]"
TinyImageNet,100000,DeiT-Tiny,Transformer,Adam,0.003,64,5563016,6.745310309,-2.522878745,1.806179974,0.568026874,1.136053771,0.726693322,19,5,0.0001,120,"[5.337132013643893, 5.110546439600448, 4.927547846358424, 4.854087456346701, 4.811291057842608, 4.82961948534932, 4.79033432524806, 4.796522670660537, 4.969399167325931, 4.7816547296298575, 4.814684921179336, 4.794528009030766, 4.778148040223045, 4.652897146182319, 4.660811465388289, 4.66223916001975, 4.653673551333979, 4.65320255200322, 4.666390874515327]"
