dataset,transformer,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.13343327,10.64259895,-6.214608098,6.907755279,0.84845985,0.125666423,40,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.067294079,10.56835059,-6.214608098,6.907755279,0.852504796,0.048636157,53,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.035392032,10.57514836,-6.214608098,6.907755279,0.850688413,0.091022275,79,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.965396372,10.51622767,-6.214608098,6.907755279,0.863234699,-0.024982098,52,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.984627153,10.5002697,-6.214608098,6.907755279,0.828267428,0.101364898,44,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.931965773,10.47123823,-6.214608098,6.907755279,0.905200698,0.181929122,64,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.975476916,10.52389976,-6.214608098,6.907755279,0.861231473,0.11962532,55,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.028413141,10.53726179,-6.214608098,6.907755279,0.898630439,0.19630683,61,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.996055939,10.49085825,-6.214608098,6.907755279,0.934828548,0.236907474,31,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.957138464,10.49759621,-6.214608098,6.907755279,0.84997726,0.154979896,32,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.058770325,10.62501375,-6.214608098,6.907755279,0.805684838,0.053849258,48,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.064518567,10.60847221,-6.214608098,6.907755279,0.871277449,0.039605855,62,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.106371542,10.61761702,-6.214608098,6.907755279,0.838160402,0.029481343,61,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.012143279,10.54733414,-6.214608098,6.907755279,0.918981715,0.084600515,61,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.987128937,10.49903171,-6.214608098,6.907755279,0.87358658,0.163968125,47,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.18004176,10.72533617,-6.214608098,6.907755279,0.863788251,0.100432703,65,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.935368689,10.51333515,-6.214608098,6.907755279,0.905113713,0.056402838,55,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.028945952,10.52032664,-6.214608098,6.907755279,0.849600239,0.124518041,56,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.047305714,10.54062439,-6.214608098,6.907755279,0.855266739,-0.012312561,27,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.996633842,10.51707464,-6.214608098,6.907755279,0.813196755,0.09186737,42,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.002587824,10.59112127,-6.214608098,6.907755279,0.821136523,0.039033133,37,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.981647379,10.49431801,-6.214608098,6.907755279,0.906164735,-0.037200646,28,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.093774056,10.60847654,-6.214608098,6.907755279,0.882376782,0.161605083,45,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.050249067,10.5369743,-6.214608098,6.907755279,0.851580687,0.089776504,44,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.068784743,10.54817382,-6.214608098,6.907755279,0.906724591,0.206210702,36,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.925609322,10.54911209,-6.214608098,6.907755279,0.844320899,0.149484586,56,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.127269082,10.68266104,-6.214608098,6.907755279,0.796034911,0.083463183,42,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.965454879,10.52373186,-6.214608098,6.907755279,0.758564015,-0.027536129,45,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.076818721,10.5691685,-6.214608098,6.907755279,0.924275356,0.033400803,53,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.078326292,10.59171866,-6.214608098,6.907755279,0.867141407,0.008584147,31,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.050406887,10.57498288,-6.214608098,6.907755279,0.872897209,0.14389852,52,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.087007898,10.56911542,-6.214608098,6.907755279,0.922418919,0.070271424,48,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.063159415,10.57478211,-6.214608098,6.907755279,0.894209391,0.130680496,59,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.107373859,10.66854389,-6.214608098,6.907755279,0.912017642,0.15027258,64,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.922875381,10.51393968,-6.214608098,6.907755279,0.828441852,0.058063141,56,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.913350232,10.49092258,-6.214608098,6.907755279,0.800676585,0.04856087,61,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.990858808,10.58354082,-6.214608098,6.907755279,0.828787693,0.035621997,62,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.065194488,10.57584136,-6.214608098,6.907755279,0.854070891,0.141327831,39,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.002642082,10.51455362,-6.214608098,6.907755279,0.884815375,0.163540746,42,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.042632544,10.59186492,-6.214608098,6.907755279,0.941943722,0.188964672,35,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.069894559,10.5710413,-6.214608098,6.907755279,0.993371434,0.296042372,32,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.010992912,10.55051565,-6.214608098,6.907755279,0.910906408,0.175233784,42,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.025029381,10.5955557,-6.214608098,6.907755279,0.897964048,0.172558837,58,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.046495703,10.58175591,-6.214608098,6.907755279,0.896718438,0.11902342,63,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.987859379,10.55446195,-6.214608098,6.907755279,0.839857406,0.099065495,41,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,6.914259911,10.48708304,-6.214608098,6.907755279,0.861737087,-0.009930943,65,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.5,15.5250374,3.465735903,7.042633087,10.55216768,-6.214608098,6.907755279,0.899114781,0.127025693,58,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.929207301,10.43661001,-6.214608098,6.907755279,0.919026036,-0.058479592,74,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.952539735,10.46137709,-6.214608098,6.907755279,0.856461158,-0.091831096,71,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.060307485,10.5782948,-6.214608098,6.907755279,0.939840329,-0.015185696,56,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.049442161,10.5755322,-6.214608098,6.907755279,0.777040591,-0.173977341,90,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.094684295,10.57010437,-6.214608098,6.907755279,0.920073755,-0.025310814,45,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.11733067,10.63788521,-6.214608098,6.907755279,0.830354244,-0.112005708,66,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.034422245,10.5901173,-6.214608098,6.907755279,0.820128043,-0.280330504,63,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.962216645,10.50960572,-6.214608098,6.907755279,0.821498216,-0.120689599,63,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.016153618,10.5714285,-6.214608098,6.907755279,0.857383906,-0.161474613,50,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.039820125,10.61068776,-6.214608098,6.907755279,0.853024391,-0.118062553,81,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.984845581,10.53517332,-6.214608098,6.907755279,0.922827453,-0.069762702,95,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.975742342,10.48516972,-6.214608098,6.907755279,0.848448419,-0.080119546,82,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.937494978,10.55163165,-6.214608098,6.907755279,0.815473674,-0.165433394,78,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.152893986,10.66062453,-6.214608098,6.907755279,0.923067416,-0.030344461,110,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.009737747,10.54467249,-6.214608098,6.907755279,0.873774372,-0.05636476,62,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.982903058,10.51686569,-6.214608098,6.907755279,0.909452255,-0.032169573,86,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.150059515,10.70185906,-6.214608098,6.907755279,0.810443618,-0.17801359,67,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.132115331,10.61513683,-6.214608098,6.907755279,0.882068135,-0.075737561,67,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.113427377,10.62741509,-6.214608098,6.907755279,0.859312266,-0.088904477,62,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.060959107,10.59911958,-6.214608098,6.907755279,0.870327398,-0.11824481,86,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.048206621,10.60028079,-6.214608098,6.907755279,0.944961686,-0.031505141,93,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.110306666,10.60725319,-6.214608098,6.907755279,0.908282698,-0.043549728,78,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.958392402,10.54376635,-6.214608098,6.907755279,0.889675673,-0.069775676,64,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.020919573,10.58870967,-6.214608098,6.907755279,0.872124935,-0.060311121,53,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.010888841,10.55733467,-6.214608098,6.907755279,0.866077718,-0.079490896,90,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.941509546,10.48547219,-6.214608098,6.907755279,0.868393171,-0.1007387,73,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.066876159,10.62010195,-6.214608098,6.907755279,0.926505639,-0.26165372,41,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.986532326,10.52127187,-6.214608098,6.907755279,0.903476666,-0.206554745,95,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.027926329,10.55346322,-6.214608098,6.907755279,0.870376425,-0.053798457,83,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.976231099,10.53800483,-6.214608098,6.907755279,0.846824317,-0.12130836,79,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.112555666,10.60134758,-6.214608098,6.907755279,0.836771788,-0.178128685,50,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.998850357,10.55419739,-6.214608098,6.907755279,0.829400065,-0.198749015,45,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.00331702,10.54065682,-6.214608098,6.907755279,0.896278663,-0.030141358,67,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.084608048,10.63270966,-6.214608098,6.907755279,0.885358587,-0.03230463,52,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.942289012,10.50063489,-6.214608098,6.907755279,0.858595603,-0.15194955,58,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.025519616,10.54023345,-6.214608098,6.907755279,0.880834865,-0.077733833,75,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.003808527,10.5249325,-6.214608098,6.907755279,0.899737162,-0.284902165,77,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.036571609,10.58601369,-6.214608098,6.907755279,0.888700207,-0.062793359,62,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.950397842,10.53339332,-6.214608098,6.907755279,0.84156541,-0.17068383,64,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.974294916,10.53583973,-6.214608098,6.907755279,0.863541674,-0.230154015,67,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.970700223,10.5415939,-6.214608098,6.907755279,0.870415065,-0.112656275,57,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.018605976,10.57406849,-6.214608098,6.907755279,0.822410832,-0.11622474,78,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.938855874,10.48129736,-6.214608098,6.907755279,0.854823965,-0.176465225,63,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.047150082,10.55038525,-6.214608098,6.907755279,0.881373626,-0.10485787,60,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.090390577,10.61575487,-6.214608098,6.907755279,0.867360458,-0.106464566,71,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.016474966,10.54404461,-6.214608098,6.907755279,0.89831735,-0.069928502,79,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.989191037,10.55522549,-6.214608098,6.907755279,0.903237463,-0.143947533,69,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.213475185,10.66975899,-6.214608098,6.907755279,0.903222873,-0.0132398,79,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.979486371,10.50852183,-6.214608098,6.907755279,0.890603417,-0.054073427,48,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.136504195,10.68888548,-6.214608098,6.907755279,0.852892816,-0.235580548,90,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.039616937,10.63651173,-6.214608098,6.907755279,0.875458346,-0.06267887,51,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.945187665,10.54541456,-6.214608098,6.907755279,0.808893745,-0.12529737,77,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.007736934,10.56478286,-6.214608098,6.907755279,0.883041018,-0.069548558,71,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.96856664,10.55959197,-6.214608098,6.907755279,0.840283806,-0.102737606,90,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.115477815,10.62412876,-6.214608098,6.907755279,0.90399246,-0.020202445,59,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.084191063,10.65463865,-6.214608098,6.907755279,0.854389112,-0.123828187,47,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.990717878,10.50321789,-6.214608098,6.907755279,0.889167824,-0.114911893,79,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.041178696,10.56715072,-6.214608098,6.907755279,0.919041348,-0.004192965,43,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.989403868,10.55729454,-6.214608098,6.907755279,0.840312412,-0.112688231,69,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.039272304,10.60195847,-6.214608098,6.907755279,0.902002471,-0.031082948,58,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.037829171,10.55696811,-6.214608098,6.907755279,0.846531392,-0.142113925,81,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.071858412,10.56656793,-6.214608098,6.907755279,0.882631976,-0.230297257,77,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.02959206,10.55607146,-6.214608098,6.907755279,0.879780111,-0.072192556,63,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.99205382,10.57270082,-6.214608098,6.907755279,0.843427044,-0.134813885,50,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.011497662,10.50181869,-6.214608098,6.907755279,0.971728929,0.019090021,81,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.982687598,10.52883272,-6.214608098,6.907755279,0.87237658,-0.188332236,109,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.022556637,10.55096135,-6.214608098,6.907755279,0.925531636,-0.205231963,74,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.098941387,10.61660216,-6.214608098,6.907755279,0.915220232,-0.044573895,70,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.139675212,10.62178513,-6.214608098,6.907755279,0.915336984,-0.203750516,63,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.005440844,10.54125982,-6.214608098,6.907755279,0.944585274,-0.004578326,79,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.085741028,10.57425839,-6.214608098,6.907755279,0.917516501,-0.10916598,103,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.993706227,10.56655712,-6.214608098,6.907755279,0.860258007,-0.300465421,45,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.133603408,10.63480498,-6.214608098,6.907755279,0.852700146,-0.10211973,77,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.00027098,10.54590906,-6.214608098,6.907755279,0.839733147,-0.249735072,46,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.98145371,10.52934423,-6.214608098,6.907755279,0.843540896,-0.111697679,48,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.9649319,10.53598835,-6.214608098,6.907755279,0.838544852,-0.165884156,50,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.98514499,10.52469253,-6.214608098,6.907755279,0.869206918,-0.079555757,65,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.950881955,10.53566099,-6.214608098,6.907755279,0.830099179,-0.144849306,67,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.994100551,10.57457426,-6.214608098,6.907755279,0.821722988,-0.113199795,45,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.074252849,10.57419722,-6.214608098,6.907755279,0.894500766,-0.175358616,43,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.051794102,10.53876486,-6.214608098,6.907755279,0.907945114,-0.031383908,58,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.928815152,10.46526584,-6.214608098,6.907755279,0.875022537,-0.045811556,84,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.989703222,10.56049432,-6.214608098,6.907755279,0.876615112,-0.045632613,63,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.035266259,10.54445938,-6.214608098,6.907755279,0.885273991,-0.105257431,94,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.089382172,10.57129775,-6.214608098,6.907755279,0.922248103,-0.013118526,66,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.963387825,10.56435271,-6.214608098,6.907755279,0.805166265,-0.125310679,51,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,7.067667717,10.53354936,-6.214608098,6.907755279,0.878502517,-0.044538621,50,TRUE
FashionMNIST,deit_tiny_patch16_224,0.002,50,0.4,15.5250374,3.465735903,6.91666577,10.52417668,-6.214608098,6.907755279,0.88285338,-0.106615742,65,TRUE
